occurrenceStatus,species,country,locality,year,month,day
PRESENT,Pithecia pithecia,French Guiana,French Guiana,2011,10,5
PRESENT,Pithecia pithecia,Guyana,"Guyana:Potaro-Siparuni, Pakatau Falls, Siparuni River, Iwokrama Reserve",1997,11,18
PRESENT,Pithecia pithecia,Africa,Africa,1899,12,30
PRESENT,Pithecia pithecia,French Guiana,French Guiana,2011,9,30
PRESENT,Pithecia pithecia,Suriname,Suriname - Zanderij - International Airport,2018,2,11
PRESENT,Pithecia pithecia,Suriname,Suriname - Brownsberg NP,2017,10,24
PRESENT,Pithecia pithecia,Suriname,Suriname,1913,4,14
PRESENT,Pithecia pithecia,Brazil,Brazil,1924,7,4
PRESENT,Pithecia pithecia,Brazil,Brazil,1924,8,20
PRESENT,Pithecia pithecia,Suriname,Suriname - Brownsberg NP,2019,1,27
PRESENT,Pithecia pithecia,Suriname,Suriname - Brownsberg NP,2017,2,14
PRESENT,Pithecia pithecia,Suriname,Suriname - Brownsberg NP,2017,12,5
PRESENT,Pithecia pithecia,Suriname,Suriname - Brownsberg NP,2020,2,11
PRESENT,Cercopithecus mona,Japan Monkey Center in captivity,Japan Monkey Center in captivity,0,0,0
PRESENT,Pithecia pithecia,Suriname,Suriname - Brownsberg NP,2019,1,30
PRESENT,Pithecia pithecia,Suriname,Suriname - Brownsberg NP,2019,11,12
PRESENT,Chauna torquata,Unknown,Unknown,0,0,0
PRESENT,Chauna torquata,Unknown,Unknown,0,0,0
PRESENT,Chauna torquata,Unknown,Unknown,0,0,0
PRESENT,Chauna torquata,Unknown,Unknown,0,0,0
PRESENT,Chauna torquata,Unknown,Unknown,1988,9,15
PRESENT,Chauna torquata,Unknown,Unknown,0,0,0
PRESENT,Chauna torquata,Argentina,Argentina,0,0,0
PRESENT,Chauna torquata,Argentina,"Reservation 7, INTA, Partido Balcarce",1970,4,0
PRESENT,Chauna torquata,Unknown,Unknown,0,0,0
PRESENT,Chauna torquata,Argentina,Argentina,0,0,0
PRESENT,Chauna torquata,Unknown,Unknown,1987,10,29
PRESENT,Chauna torquata,Unknown,Unknown,0,0,0
PRESENT,Chauna torquata,Unknown,Unknown,0,0,0
PRESENT,Chauna torquata,Unknown,Unknown,0,0,0
PRESENT,Chauna torquata,Unknown,Unknown,0,0,0
PRESENT,Chauna torquata,Argentina,"Partido Gral, Madariaga, approx. 20 Km N. of Madariaga",1969,8,20
PRESENT,Chauna torquata,Unknown,Unknown,0,0,0
PRESENT,Chauna torquata,Argentina,GUALEGUAY (ESTANCIA LA CALERA),1961,4,3
PRESENT,Chauna torquata,Argentina,Islas (ilegible) (4 bocas),0,0,0
PRESENT,Chauna torquata,Argentina,Argentina,0,0,0
PRESENT,Zalophus californianus,Unknown,Unknown,0,0,0
PRESENT,Zalophus californianus,Unknown,Unknown,2012,1,1
PRESENT,Zalophus californianus,Unknown,Unknown,0,0,0
PRESENT,Zalophus californianus,Unknown,Unknown,0,0,0
PRESENT,Zalophus californianus,Unknown,Unknown,0,0,0
PRESENT,Zalophus californianus,Mexico,Mexico,0,0,0
PRESENT,Zalophus californianus,Mexico,LOS CANTILES,1986,2,7
PRESENT,Zalophus californianus,Mexico,Mexico,1985,11,16
PRESENT,Zalophus californianus,Mexico,LOS CANTILES,1986,2,7
PRESENT,Zalophus californianus,Mexico,PLAYA NORESTE,1985,8,5
PRESENT,Zalophus californianus,Mexico,Mexico,1985,11,17
PRESENT,Zalophus californianus,Mexico,COSTA DE SINALOA,0,0,0
PRESENT,Zalophus californianus,Unknown,Unknown,0,0,0
PRESENT,Zalophus californianus,Mexico,COSTA W,0,0,0
PRESENT,Zalophus californianus,Mexico,LADO W,0,0,0
PRESENT,Zalophus californianus,Mexico,Mexico,0,0,0
PRESENT,Halichoerus grypus,Unknown,Unknown,1973,8,6
PRESENT,Halichoerus grypus,Unknown,Unknown,1909,4,20
PRESENT,Halichoerus grypus,France,France,2013,9,21
PRESENT,Halichoerus grypus,Unknown,Unknown,0,0,0
PRESENT,Halichoerus grypus,Estonia,"Kolga laht, Vahekari",2015,8,9
PRESENT,Halichoerus grypus,off Colchester,off Colchester,0,0,0
PRESENT,Halichoerus grypus,Iceland,Borgar Fjord,1894,0,0
PRESENT,Halichoerus grypus,Unknown,Unknown,2009,6,19
PRESENT,Halichoerus grypus,Canada,"Northumberland Strait, Amet Island",1967,1,20
PRESENT,Halichoerus grypus,Unknown,Unknown,1938,0,0
PRESENT,Halichoerus grypus,United States of America,United States of America,2011,4,7
PRESENT,Halichoerus grypus,United States of America,United States of America,1994,0,0
PRESENT,Halichoerus grypus,United States of America,United States of America,1994,5,3
PRESENT,Halichoerus grypus,United States of America,United States of America,1994,5,3
PRESENT,Halichoerus grypus,Unknown,Unknown,0,0,0
PRESENT,Halichoerus grypus,Unknown,Unknown,0,0,0
PRESENT,Halichoerus grypus,Unknown,Unknown,0,0,0
PRESENT,Halichoerus grypus,Unknown,Unknown,0,0,0
PRESENT,Halichoerus grypus,Unknown,Unknown,0,0,0
PRESENT,Halichoerus grypus,United Kingdom of Great Britain and Northern Ireland,Coast of Sutherlandshire,1870,0,0
PRESENT,Phoca vitulina,Netherlands,Netherlands,2013,10,11
PRESENT,Phoca vitulina,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,2011,0,0
PRESENT,Phoca vitulina,Unknown,Unknown,0,0,0
PRESENT,Phoca vitulina,Unknown,Unknown,0,0,0
PRESENT,Phoca vitulina,Unknown,Unknown,0,0,0
PRESENT,Phoca vitulina,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,1936,7,10
PRESENT,Phoca vitulina,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,1932,12,31
PRESENT,Phoca vitulina,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,1922,12,31
PRESENT,Phoca vitulina,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,2005,8,14
PRESENT,Phoca vitulina,France,France,2010,4,27
PRESENT,Phoca vitulina,France,France,2010,10,15
PRESENT,Phoca vitulina,France,France,2008,8,31
PRESENT,Phoca vitulina,Iceland,Iceland,1966,0,0
PRESENT,Phoca vitulina,Germany,Germany,1967,10,12
PRESENT,Phoca vitulina,Germany,Germany,1967,10,10
PRESENT,Phoca vitulina,Iceland,Iceland,1996,0,0
PRESENT,Phoca vitulina,Germany,Germany,1967,10,12
PRESENT,Phoca vitulina,Germany,Germany,1967,10,10
PRESENT,Phoca vitulina,United States of America,"USA:Alaska, Port Gravina",1997,3,11
PRESENT,Phoca vitulina,Germany,Germany,0,0,0
PRESENT,Cariama cristata,Unknown,Unknown,0,0,0
PRESENT,Cariama cristata,Guyanes,Guyanes,0,0,0
PRESENT,Cariama cristata,Unknown,Unknown,0,0,0
PRESENT,Cariama cristata,Argentina,San Pellegrino,1947,7,22
PRESENT,Cariama cristata,Uruguay,"Minas, Rio Franzisca",0,0,0
PRESENT,Cariama cristata,Captive: Philadelphia Zoological Gardens,Captive: Philadelphia Zoological Gardens,0,0,0
PRESENT,Cariama cristata,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Cariama cristata,Argentina,La Cumbrecita,0,0,0
PRESENT,Cariama cristata,Unknown,Unknown,0,0,0
PRESENT,Cariama cristata,Unknown,Unknown,0,0,0
PRESENT,Cariama cristata,Unknown,Unknown,0,0,0
PRESENT,Cariama cristata,Unknown,Unknown,1978,0,0
PRESENT,Cariama cristata,Bolivia (Plurinational State of),BUENA VISTA,1922,11,4
PRESENT,Cariama cristata,Unknown,Unknown,0,0,0
PRESENT,Cariama cristata,Unknown,Unknown,0,0,0
PRESENT,Cariama cristata,Uruguay,Uruguay:Tacuarembo,2002,9,14
PRESENT,Cariama cristata,Uruguay,Uruguay:Tacuarembo,2002,9,1
PRESENT,Cariama cristata,Unknown,Unknown,0,0,0
PRESENT,Cariama cristata,Unknown,Unknown,0,0,0
PRESENT,Cariama cristata,Bolivia (Plurinational State of),BUENA VISTA,1914,11,6
PRESENT,Leptailurus serval,Benin,vallée du mono,2014,8,0
PRESENT,Leptailurus serval,Benin,Lokoli,2014,8,0
PRESENT,Leptailurus serval,Benin,Hlan,2014,8,0
PRESENT,Leptailurus serval,Benin,Dèmé,2014,8,0
PRESENT,Leptailurus serval,Benin,Vallée de l'Ouémé,2014,8,0
PRESENT,Leptailurus serval,Benin,Niaouli,2014,8,0
PRESENT,Leptailurus serval,Benin,"Lama, forêt",2014,8,0
PRESENT,Leptailurus serval,Benin,Parc W,2014,4,2
PRESENT,Leptailurus serval,Unknown,Unknown,0,0,0
PRESENT,Leptailurus serval,Unknown,Unknown,0,0,0
PRESENT,Leptailurus serval,"Tanzania, United Republic of",Tanzania - Serengeti NP,2013,10,6
PRESENT,Leptailurus serval,Ethiopia,Ethiopia - Bale Mts - Dinsho area,2015,11,22
PRESENT,Leptailurus serval,Unknown,Unknown,0,0,0
PRESENT,Leptailurus serval,Unknown,Unknown,1966,3,15
PRESENT,Leptailurus serval,Benin,Gnanhouizoumè,2014,8,0
PRESENT,Leptailurus serval,Benin,Parc W,2014,8,0
PRESENT,Carcharias taurus,South Africa,"False Bay, South Africa",0,0,0
PRESENT,Carcharias taurus,Canada,5Z8,2000,2,21
PRESENT,Carcharias taurus,Kuwait,Kuwait,0,0,0
PRESENT,Carcharias taurus,Mittelmeer,Mittelmeer,0,0,0
PRESENT,Carcharias taurus,Japan,Japan,0,0,0
PRESENT,Carcharias taurus,Japan,Japan,1994,6,30
PRESENT,Carcharias taurus,Kuwait,Kuwait,0,0,0
PRESENT,Carcharias taurus,Japan,Japan,0,0,0
PRESENT,Carcharias taurus,Japan,Japan,0,0,0
PRESENT,Carcharias taurus,Japan,Japan,0,0,0
PRESENT,Carcharias taurus,Japan,Japan,1994,6,30
PRESENT,Carcharias taurus,Australia,Australia,1996,5,1
PRESENT,Carcharias taurus,Red Sea,Red Sea,0,0,0
PRESENT,Carcharias taurus,United States of America,05,2011,7,13
PRESENT,Carcharias taurus,Japan,Japan,1999,7,5
PRESENT,Carcharias taurus,USA,USA,1994,8,2
PRESENT,Carcharias taurus,Australia,Hobsons Bay: Melbourne,1970,1,1
PRESENT,Carcharias taurus,South Africa,"South Africa:KwaZulu-Natal, Zinkwazi",2005,11,15
PRESENT,Carcharias taurus,"South Africa:KwaZulu-Natal, Richards Bay","South Africa:KwaZulu-Natal, Richards Bay",2005,1,4
PRESENT,Carcharias taurus,Australia,Mallacoota Inlet,1994,1,1
PRESENT,Ovis canadensis,Unknown,Unknown,0,0,0
PRESENT,Ovis canadensis,Unknown,Unknown,0,0,0
PRESENT,Ovis canadensis,Unknown,Unknown,0,0,0
PRESENT,Ovis canadensis,Unknown,Unknown,0,0,0
PRESENT,Ovis canadensis,United States of America,Colorado desert,1928,3,1
PRESENT,Ovis canadensis,United States of America,"about 3 mi. N Old Dad Mtn., NW 1/4 section 11, T12N R11E",1981,2,16
PRESENT,Ovis canadensis,United States of America,unspecified,1914,12,25
PRESENT,Ovis canadensis,United States of America,"South Fork, Lytle Creek",1977,4,0
PRESENT,Ovis canadensis,United States of America,Cucamonga Canyon,1976,1,24
PRESENT,Ovis canadensis,United States of America,"Kelso Mtns., 1/3 mi. E Old Dad Mtn.",1980,5,31
PRESENT,Ovis canadensis,San Diego Zoo (Los Angeles Zoo),San Diego Zoo (Los Angeles Zoo),1980,3,10
PRESENT,Ovis canadensis,San Diego Zoo (Los Angeles Zoo),San Diego Zoo (Los Angeles Zoo),1980,2,25
PRESENT,Ovis canadensis,United States of America,"Kelso Mtns., 3 mi. SE Old Dad Mtn.",1980,4,30
PRESENT,Ovis canadensis,United States of America,Sheep Mts.,1939,10,1
PRESENT,Ovis canadensis,United States of America,Santa Rosa Mts.,1930,4,1
PRESENT,Ovis canadensis,United States of America,San Diego Zoo,1963,10,1
PRESENT,Ovis canadensis,United States of America,Sheep Mts.,1939,10,1
PRESENT,Ovis canadensis,United States of America,Sheep Mountain Wilderness,1994,7,28
PRESENT,Ovis canadensis,United States of America,Turtle Mts.,1949,1,14
PRESENT,Ovis canadensis,United States of America,"Santa Rosa Mts., Hwy. 74 near Black Hill",1970,5,25
PRESENT,Symphalangus syndactylus,Oklahoma City Zoological Park,Oklahoma City Zoological Park,1968,2,16
PRESENT,Symphalangus syndactylus,Oklahoma City Zoological Park,Oklahoma City Zoological Park,1965,12,12
PRESENT,Symphalangus syndactylus,Unknown,Unknown,1968,0,0
PRESENT,Symphalangus syndactylus,Unknown,Unknown,0,0,0
PRESENT,Symphalangus syndactylus,Unknown,Unknown,0,0,0
PRESENT,Symphalangus syndactylus,Unknown,Unknown,1973,12,13
PRESENT,Symphalangus syndactylus,Indonesia,Indonesia,0,0,0
PRESENT,Symphalangus syndactylus,Indonesia,Indonesia,1929,11,5
PRESENT,Symphalangus syndactylus,Indonesia,Indonesia,0,0,0
PRESENT,Symphalangus syndactylus,Indonesia,Indonesia,0,0,0
PRESENT,Symphalangus syndactylus,Oklahoma City Zoological Park,Oklahoma City Zoological Park,1968,1,5
PRESENT,Symphalangus syndactylus,Japan Monkey Center in captivity,Japan Monkey Center in captivity,0,0,0
PRESENT,Symphalangus syndactylus,Unknown,Unknown,0,0,0
PRESENT,Symphalangus syndactylus,Unknown,Unknown,1956,0,0
PRESENT,Symphalangus syndactylus,Indonesia,Indonesia,0,0,0
PRESENT,Symphalangus syndactylus,Indonesia,Indonesia,1911,0,0
PRESENT,Symphalangus syndactylus,Indonesia,Indonesia,0,0,0
PRESENT,Symphalangus syndactylus,Indonesia,Indonesia,1909,0,0
PRESENT,Symphalangus syndactylus,Japan Monkey Center in captivity,Japan Monkey Center in captivity,0,0,0
PRESENT,Symphalangus syndactylus,Japan Monkey Center in captivity,Japan Monkey Center in captivity,0,0,0
PRESENT,Propithecus coquereli,Madagascar,Ankanin'ny Nofy,2008,8,13
PRESENT,Propithecus coquereli,Unknown,Unknown,0,0,0
PRESENT,Propithecus coquereli,Madagascar,Réserve Peyrieras,2008,8,11
PRESENT,Propithecus coquereli,Madagascar,"Lac Tsimaloto, Reserve Naturale Integrale D'ankarafantsika",1997,2,13
PRESENT,Propithecus coquereli,Madagascar,Madagascar,0,0,0
PRESENT,Propithecus coquereli,Madagascar,Station Forestiere Ampijoroa,1992,10,26
PRESENT,Propithecus coquereli,Madagascar,Madagascar,0,0,0
PRESENT,Propithecus coquereli,Madagascar,Androutsé,0,0,0
PRESENT,Propithecus coquereli,Madagascar,"Ankarokaroka, Ca 5 Km Sw Ampijoroa",1997,2,7
PRESENT,Propithecus coquereli,Madagascar,District d'Ancrontsanga N.O,0,0,0
PRESENT,Propithecus verreauxi,Unknown,Unknown,0,0,0
PRESENT,Propithecus verreauxi,Unknown,Unknown,0,0,0
PRESENT,Propithecus coquereli,Madagascar,Madagascar,1962,11,8
PRESENT,Propithecus coquereli,Madagascar,Madagascar,1962,11,10
PRESENT,Propithecus coquereli,unknown or invalid,unknown or invalid,0,0,0
PRESENT,Propithecus verreauxi,Unknown,Unknown,0,0,0
PRESENT,Propithecus coquereli,Madagascar,Madagascar,1962,11,11
PRESENT,Propithecus coquereli,Madagascar,Sainte Marie,0,0,0
PRESENT,Propithecus coquereli,Madagascar,Madagascar,1962,11,13
PRESENT,Propithecus coquereli,Madagascar,Madagascar,1962,11,10
PRESENT,Tragelaphus spekii,Congo,Congo,0,0,0
PRESENT,Tragelaphus spekii,Congo,Congo,0,0,0
PRESENT,Tragelaphus spekii,Unknown,Unknown,1871,1,1
PRESENT,Tragelaphus spekii,Unknown,Unknown,0,0,0
PRESENT,Tragelaphus spekii,Unknown,Unknown,0,0,0
PRESENT,Tragelaphus spekii,Equatorial Guinea,Beayop,0,0,0
PRESENT,Tragelaphus spekii,Equatorial Guinea,Beayop,0,0,0
PRESENT,Tragelaphus spekii,Unknown,Unknown,0,0,0
PRESENT,Tragelaphus spekii,Equatorial Guinea,Beayop,0,0,0
PRESENT,Tragelaphus spekii,Unknown,Unknown,0,0,0
PRESENT,Tragelaphus spekii,Uganda,A103B,2010,0,0
PRESENT,Tragelaphus spekii,Unknown,Unknown,0,0,0
PRESENT,Tragelaphus spekii,Congo,Congo,0,0,0
PRESENT,Tragelaphus spekii,Congo,Congo,0,0,0
PRESENT,Tragelaphus spekii,Uganda,A103B,2010,0,0
PRESENT,Tragelaphus spekii,Benin,Zinvié,2005,9,16
PRESENT,Tragelaphus spekii,Botswana,Botswana,0,0,0
PRESENT,Tragelaphus spekii,Benin,Lokoli,2006,7,8
PRESENT,Tragelaphus spekii,Botswana,"Shakawe Fishing Camp, 8 mi. S of Shakawe, Northwest District (Ngamiland)",1985,2,12
PRESENT,Tragelaphus spekii,Botswana,"Okavango Swamps, 50-70 mi. N of Maun",1974,10,10
PRESENT,Corucia zebrata,Unknown,Unknown,0,0,0
PRESENT,Corucia zebrata,Unknown,Unknown,0,0,0
PRESENT,Corucia zebrata,Unknown,Unknown,0,0,0
PRESENT,Corucia zebrata,Oklahoma City Zoo,Oklahoma City Zoo,2016,9,5
PRESENT,Corucia zebrata,Solomon Islands,Solomon Islands,0,0,0
PRESENT,Corucia zebrata,locality unknown,locality unknown,0,0,0
PRESENT,Corucia zebrata,Unknown,Unknown,0,0,0
PRESENT,Corucia zebrata,Unknown,Unknown,0,0,0
PRESENT,Corucia zebrata,Solomon Islands,Solomon Islands,0,0,0
PRESENT,Corucia zebrata,Solomon Islands,Solomon Islands,2000,10,16
PRESENT,Corucia zebrata,Solomon Islands,Solomon Islands,0,0,0
PRESENT,Corucia zebrata,Solomon Islands,Solomon Islands,0,0,0
PRESENT,Corucia zebrata,Papua New Guinea,Papua New Guinea,1975,0,0
PRESENT,Corucia zebrata,Solomon Islands,Solomon Islands,2005,11,4
PRESENT,Corucia zebrata,Solomon Islands,Solomon Islands,0,0,0
PRESENT,Corucia zebrata,Solomon Islands,"Solomon Islands, Melanesia",0,0,0
PRESENT,Corucia zebrata,Solomon Islands,Solomon Islands,0,0,0
PRESENT,Corucia zebrata,unknown or invalid,Sans localité,0,0,0
PRESENT,Corucia zebrata,Solomon Islands,Solomon Islands,0,0,0
PRESENT,Corucia zebrata,Solomon Islands,Solomon Islands,0,0,0
PRESENT,Choloepus hoffmanni,Colombia,"Central Hidroeléctrica San Carlos, vereda Juanes, Garrucha",2006,6,11
PRESENT,Choloepus hoffmanni,United States of America,"University of Chicago, Department of Anatomy and Committee on Evolutionary Biology",0,0,0
PRESENT,Meligethes hoffmanni,Sweden,Bredinge,1997,9,4
PRESENT,Meligethes hoffmanni,Sweden,Vickleby,1990,6,4
PRESENT,Meligethes hoffmanni,Sweden,Byxelkrok,1951,8,28
PRESENT,Meligethes hoffmanni,Sweden,Strandtorp,2000,8,19
PRESENT,Meligethes hoffmanni,Sweden,Föra,1974,6,16
PRESENT,Meligethes hoffmanni,Sweden,Stenåsa,1966,6,21
PRESENT,Meligethes hoffmanni,Sweden,Byxelkrok,1951,8,28
PRESENT,Meligethes hoffmanni,Sweden,"Horns kungsgård, Kusekattstigen",2015,6,5
PRESENT,Meligethes hoffmanni,Sweden,Halltorp,1984,6,14
PRESENT,Choloepus hoffmanni,Colombia,Parque Nacional Natural Selva De Florencia,2018,6,21
PRESENT,Pyrrhura hoffmanni,Costa Rica,-,1896,4,1
PRESENT,Nepa hoffmanni,"Korea, Republic of","Korea, Republic of",0,0,0
PRESENT,Liburnica hoffmanni,Croatia,Croatia,0,0,0
PRESENT,Pyrrhura hoffmanni,Costa Rica,-,1912,2,13
PRESENT,Pyrrhura hoffmanni,Costa Rica,Candelaria,0,0,0
PRESENT,Choloepus hoffmanni,Colombia,Parque Nacional Natural Selva De Florencia,2018,6,26
PRESENT,Pyrrhura hoffmanni,Costa Rica,El Azaban do Cartago,1896,1,3
PRESENT,Nepa hoffmanni,"Korea, Republic of","Korea, Republic of",0,0,0
PRESENT,Halobatrachus didactylus,Portugal,"Alcácer do Sal, PT-SE, PT",0,0,0
PRESENT,Choloepus didactylus,Costa Rica,La Tirimbina Rainforest Lodge und Umgebung,2019,1,22
PRESENT,Choloepus didactylus,Africa,Africa,1899,12,30
PRESENT,Cyclopes didactylus,Costa Rica,Costa Rica - Aguirre,2020,2,19
PRESENT,Cyclopes didactylus,Mexico,Mexico,1972,3,5
PRESENT,Cyclopes didactylus,Mexico,Mexico,1974,5,14
PRESENT,Cyclopes didactylus,Trinidad and Tobago,Trinidad and Tobago,2013,8,9
PRESENT,Halobatrachus didactylus,Portugal,"R. Dom Fuas Roupinho 2, 1990-074 Lisboa, Portugal",0,0,0
PRESENT,Inimicus didactylus,Indonesia,"Raja Ampat Islands, Papua",0,0,0
PRESENT,Cyclopes didactylus,Unknown,Unknown,0,0,0
PRESENT,Cyclopes didactylus,Mexico,Mexico,1971,1,20
PRESENT,Cyclopes didactylus,Mexico,Mexico,0,0,0
PRESENT,Cyclopes didactylus,Mexico,Mexico,1974,5,14
PRESENT,Choloepus didactylus,Suriname,Suriname,0,0,0
PRESENT,Cyclopes didactylus,Brazil,Brazil,0,0,0
PRESENT,Cyclopes didactylus,Brazil,Brazil,0,0,0
PRESENT,Choloepus didactylus,Brazil,Brazil,1912,0,0
PRESENT,Cyclopes didactylus,Colombia,Colombia,0,0,0
PRESENT,Cyclopes didactylus,Colombia,Colombia,0,0,0
PRESENT,Halobatrachus didactylus,Guinea-Bissau,Guinea-Bissau,1985,2,1
PRESENT,Drymarchon couperi,United States of America,"Monroe, Florida:Monroe Co Big Pine Key",1978,11,15
PRESENT,Drymarchon couperi,Unknown,Unknown,0,0,0
PRESENT,Drymarchon couperi,Unknown,Unknown,0,0,0
PRESENT,Drymarchon couperi,Unknown,Unknown,0,0,0
PRESENT,Drymarchon couperi,Unknown,Unknown,0,0,0
PRESENT,Drymarchon couperi,United States of America,United States of America,0,0,0
PRESENT,Drymarchon couperi,United States of America,United States of America,0,0,0
PRESENT,Drymarchon couperi,United States of America,no specific locality,1985,8,19
PRESENT,Drymarchon couperi,Unknown,Unknown,0,0,0
PRESENT,Drymarchon couperi,United States of America,"GA 135 at jct. CR 129 (N end), 2.3 mi. N.NE Lakeland.",2013,8,2
PRESENT,Drymarchon couperi,United States of America,Perrine,1953,0,0
PRESENT,Drymarchon couperi,"hatch by TEY (no locale); 1 hatched 98 days after laid, others 107 days","hatch by TEY (no locale); 1 hatched 98 days after laid, others 107 days",1970,8,1
PRESENT,Drymarchon couperi,United States of America,Florida,0,0,0
PRESENT,Drymarchon couperi,United States of America,"Titusville, Merritt Island",1987,12,25
PRESENT,Drymarchon couperi,United States of America,37 mi SE of Immokalee,1941,4,17
PRESENT,Drymarchon couperi,Unknown,Unknown,0,0,0
PRESENT,Drymarchon couperi,United States of America,"5.2 air miles SW Douglas, on dirt road at entrance to Holiday Beach",1981,9,16
PRESENT,Drymarchon couperi,United States of America,5 miles SW Crescent City,1965,6,18
PRESENT,Drymarchon couperi,"hatch by TEY (no locale); 1 hatched 98 days after laid, others 107 days","hatch by TEY (no locale); 1 hatched 98 days after laid, others 107 days",1970,8,1
PRESENT,Drymarchon couperi,United States of America,Death Age Cemetery,2014,8,19
PRESENT,Pituophis ruthveni,United States of America,Nacogdoches,1938,4,1
PRESENT,Pituophis ruthveni,United States of America,1.0 mi. S.W. Bienville,1972,5,2
PRESENT,Pituophis ruthveni,Unknown,Unknown,0,0,0
PRESENT,Pituophis ruthveni,United States of America,Livingston Refuge,1955,2,0
PRESENT,Pituophis ruthveni,United States of America,--,1963,0,0
PRESENT,Pituophis ruthveni,United States of America,Mamou,1976,4,10
PRESENT,Pituophis ruthveni,United States of America,5 mi E Bellwood,1953,5,5
PRESENT,Pituophis ruthveni,United States of America,"LA 9, 0.25 miles S of Lucky",2016,5,25
PRESENT,Pituophis ruthveni,United States of America,1.2 air mi straight E of Kepler Lake bridge,2007,8,13
PRESENT,Pituophis ruthveni,United States of America,United States of America,0,0,0
PRESENT,Pituophis ruthveni,United States of America,Longleaf,1927,3,24
PRESENT,Pituophis ruthveni,United States of America,10.0 mi N Burkeville,1973,5,10
PRESENT,Pituophis ruthveni,United States of America,Kisatchie National Forest,1953,8,16
PRESENT,Pituophis ruthveni,United States of America,2.4 mi W Burkeville,1974,5,16
PRESENT,Pituophis ruthveni,United States of America,10 mi N Kirbyville,1966,4,16
PRESENT,Pituophis ruthveni,United States of America,Fort Polk,2015,5,14
PRESENT,Pituophis ruthveni,United States of America,Fort Polk; trap 34 x 01,2009,8,21
